code_muni,name,state,lat,lon
4312138,Mato Castelhano,RS,-28.261775049999997,-52.19918336152443
2106607,Matões,MA,-5.378975049999999,-43.342344043531504
2106631,Matões do Norte,MA,-3.7455862999999994,-44.46000175054566
2509370,Mato Grosso,PB,-6.546357,-37.71370435146348
4312153,Mato Leitão,RS,-29.5202116,-52.13850695202315
4312179,Mato Queimado,RS,-28.245797999999997,-54.659704591587804
4115739,Mato Rico,PR,-24.696132900000002,-52.220571613231044
4210704,Matos Costa,SC,-26.4967376,-51.14561551353055
3141009,Mato Verde,MG,-15.456889,-42.840367444501794
3141108,Matozinhos,MG,-19.530701,-44.04869384016282
5212956,Matrinchã,GO,-15.31017255,-50.813940785428784
2705101,Matriz de Camaragibe,AL,-9.111600500000002,-35.56942183608733
5105606,Matupá,MT,-9.981210550000002,-54.16694743774554
2509396,Maturéia,PB,-7.29248385,-37.358534000599036
3141207,Matutina,MG,-19.184298999999996,-46.05113258850932
3529401,Mauá,SP,-23.6658563,-46.43993465115385
4115754,Mauá da Serra,PR,-23.916409199999997,-51.09761002317472
1302900,Maués,AM,-5.24180245,-58.19454163029889
5213004,Maurilândia,GO,-18.043315800000002,-50.32900122414304
1712801,Maurilândia do Tocantins,TO,-6.0203682999999995,-47.57034363610576
2308104,Mauriti,CE,-7.4238884,-38.72997427713495
2407500,Maxaranguape,RN,-5.45381785,-35.38585445639686
4312203,Maximiliano de Almeida,RS,-27.59611395,-51.81730092664259
1600402,Mazagão,AP,-0.0431531,-51.97589412012464
3141306,Medeiros,MG,-20.0211885,-46.2647644617182
2921104,Medeiros Neto,BA,-17.36446605,-40.29959020293039
4115804,Medianeira,PR,-25.265834400000003,-54.093943352511566
1504455,Medicilândia,PA,-3.1650587999999997,-53.21736584797403
3141405,Medina,MG,-16.311878999999998,-41.46984779468823
4210803,Meleiro,SC,-28.832600999999997,-49.602606449487254
1504505,Melgaço,PA,-1.5336604,-51.068655202074595
3302809,Mendes,RJ,-22.5279845,-43.73726596118371
3141504,Mendes Pimentel,MG,-18.6062495,-41.35880366315112
3529500,Mendonça,SP,-21.20264595,-49.574979045988556
4115853,Mercedes,PR,-24.434263100000003,-54.192948184106896
3141603,Mercês,MG,-21.1771915,-43.360346853260864
3529609,Meridiano,SP,-20.40307945,-50.190109002587775
2308203,Meruoca,CE,-3.57154115,-40.45100980701521
3529658,Mesópolis,SP,-19.955304799999997,-50.61479432318688
3141702,Mesquita,MG,-19.2497415,-42.61149765217795
3302858,Mesquita,RJ,-22.802535,-43.46025899035055
2705200,Messias,AL,-9.3452691,-35.805284919276616
2407609,Messias Targino,RN,-6.0799901,-37.52115007311177
2206209,Miguel Alves,PI,-4.204252799999999,-42.80037150167889
2921203,Miguel Calmon,BA,-11.42223535,-40.596079198427184
2206308,Miguel Leão,PI,-5.7099627,-42.64031268279133
3529708,Miguelópolis,SP,-20.1911692,-48.112527244129
3302908,Miguel Pereira,RJ,-22.530948199999997,-43.516601966172296
2921302,Milagres,BA,-12.883102099999999,-39.79396365556111
2308302,Milagres,CE,-7.268312849999999,-38.943672815723026
2106672,Milagres do Maranhão,MA,-3.5106594499999995,-42.80675022792449
2308351,Milhã,CE,-5.64476075,-39.18307778996274
2206357,Milton Brandão,PI,-4.724145849999999,-41.512098578008015
5213053,Mimoso de Goiás,GO,-15.0106851,-48.2835744803584
3203403,Mimoso do Sul,ES,-21.065758000000002,-41.36408425458678
5213087,Minaçu,GO,-13.499664749999999,-48.36612535832858
2705309,Minador do Negrão,AL,-9.334002549999997,-36.859354957333636
4312252,Minas do Leão,RS,-30.07387455,-52.072845032343864
3141801,Minas Novas,MG,-17.355109,-42.38174754230769
3141900,Minduri,MG,-21.674923,-44.62619483230759
5213103,Mineiros,GO,-17.55624005,-52.74461304182892
3529807,Mineiros do Tietê,SP,-22.46655705,-48.43937104034407
1101203,Ministro Andreazza,RO,-11.18043625,-61.583739821967114
3142007,Mirabela,MG,-16.258303,-44.130756658942786
3529906,Miracatu,SP,-24.19374315,-47.421270863972765
3303005,Miracema,RJ,-21.38998635,-42.14040961108698
1713205,Miracema do Tocantins,TO,-9.7140656,-48.61513259780415
4115903,Mirador,PR,-23.202583849999996,-52.7443121860676
2106706,Mirador,MA,-6.4030977,-44.832157917881815
3142106,Miradouro,MG,-20.853293999999998,-42.408649495199796
3530003,Mira Estrela,SP,-19.961143799999995,-50.119105817038644
4312302,Miraguaí,RS,-27.495739750000002,-53.746741418903554
3142205,Miraí,MG,-21.144008999999997,-42.636457122245865
2308377,Miraíma,CE,-3.57692575,-39.86859713581841
5005608,Miranda,MS,-20.1388796,-56.61229643277967
2106755,Miranda do Norte,MA,-3.55282275,-44.52975157062569
2609303,Mirandiba,PE,-8.1571672,-38.74055461606636
3530102,Mirandópolis,SP,-21.087362199999998,-51.12427603779849
2921401,Mirangaba,BA,-10.81968255,-40.63831648322953
1713304,Miranorte,TO,-9.3948952,-48.66730421150775
2921450,Mirante,BA,-14.121919799999999,-40.854437062743074
1101302,Mirante da Serra,RO,-11.04582435,-62.80662151327189
3530201,Mirante do Paranapanema,SP,-22.34496015,-52.02933017287177
4116000,Miraselva,PR,-22.9915207,-51.49052611469084
3530300,Mirassol,SP,-20.8287051,-49.50544959064493
3530409,Mirassolândia,SP,-20.595498399999997,-49.48142355774503
5105622,Mirassol D'oeste,MT,-15.58364535,-58.05065427673185
3142254,Miravânia,MG,-14.7499915,-44.40292957790549
4210852,Mirim Doce,SC,-27.173709649999996,-50.17042939799981
2106805,Mirinzal,MA,-2.0697845,-44.84546240989251
4116059,Missal,PR,-25.10750105,-54.2621561132965
2308401,Missão Velha,CE,-7.31635325,-39.15101155389972
1504604,Mocajuba,PA,-2.5500628,-49.3566863843669
3530508,Mococa,SP,-21.447921100000002,-47.02865321730003
4210902,Modelo,SC,-26.775164750000002,-53.05822296825579
3142304,Moeda,MG,-20.329623000000005,-44.004520115090315
3142403,Moema,MG,-19.844798500000003,-45.43437278947063
2509404,Mogeiro,PB,-7.296617199999999,-35.48682762063302
3530607,Mogi das Cruzes,SP,-23.55653855,-46.19121055929919
3530706,Mogi Guaçu,SP,-22.233903399999996,-47.09940188374036
3530805,Mogi Mirim,SP,-22.43754765,-46.99237381303327
5213400,Moiporá,GO,-16.508433849999996,-50.70672148454483
2804102,Moita Bonita,SE,-10.598084,-37.34103739858402
1504703,Moju,PA,-2.53532245,-49.060184176867516
1504752,Mojuí dos Campos,PA,-3.0370834999999996,-54.538003662281554
2308500,Mombaça,CE,-5.840258349999999,-39.739548938712474
3530904,Mombuca,SP,-22.942604149999998,-47.60563434868111
2106904,Monção,MA,-3.4809345,-45.320748736977606
3531001,Monções,SP,-20.8752948,-50.088078838413665
4211009,Mondaí,SC,-27.106008599999992,-53.456588196879544
3531100,Mongaguá,SP,-24.07004165,-46.67490203920596
3142502,Monjolos,MG,-18.392740500000002,-43.99754861476981
2206407,Monsenhor Gil,PI,-5.6150958,-42.60989745719337
2206506,Monsenhor Hipólito,PI,-6.934014349999999,-41.03342977196031
3142601,Monsenhor Paulo,MG,-21.730423,-45.48812816531004
2308609,Monsenhor Tabosa,CE,-4.9408149,-40.065254053241986
2509503,Montadas,PB,-7.090795,-35.93886097358611
3142700,Montalvânia,MG,-14.471812,-44.528377958372886
3203502,Montanha,ES,-18.1213549,-40.27036305927386
2407708,Montanhas,RN,-6.4982595,-35.291318045513115
4312351,Montauri,RS,-28.663007450000002,-52.0516151195835
2407807,Monte Alegre,RN,-6.113978250000001,-35.40621524796359
1504802,Monte Alegre,PA,-1.0214381499999998,-54.288384316441196
5213509,Monte Alegre de Goiás,GO,-13.30999015,-47.02934118854785
3142809,Monte Alegre de Minas,MG,-18.8137015,-48.84083989799858
2804201,Monte Alegre de Sergipe,SE,-10.06573495,-37.6085607956923
2206605,Monte Alegre do Piauí,PI,-9.572981949999999,-44.965020436730214
4312377,Monte Alegre dos Campos,RS,-28.697162650000003,-50.79216711335076
3531209,Monte Alegre do Sul,SP,-22.70699615,-46.66688487352479
3531308,Monte Alto,SP,-21.257936049999998,-48.53273549858293
3531407,Monte Aprazível,SP,-20.726345199999997,-49.690792824838596
3142908,Monte Azul,MG,-15.217854499999998,-43.036801690709424
3531506,Monte Azul Paulista,SP,-20.911810449999997,-48.67826194109193
3143005,Monte Belo,MG,-21.305976500000003,-46.32987884130982
4312385,Monte Belo do Sul,RS,-29.134852600000002,-51.65518169750142
4211058,Monte Carlo,SC,-27.1976569,-50.926274128196226
3143104,Monte Carmelo,MG,-18.7152615,-47.43821657176268
4211108,Monte Castelo,SC,-26.6532238,-50.326042357248014
3531605,Monte Castelo,SP,-21.2421682,-51.5621223704554
2407906,Monte das Gameleiras,RN,-6.4280389499999995,-35.80909641888147
1713601,Monte do Carmo,TO,-10.73501255,-48.022564679111746
3143153,Monte Formoso,MG,-16.882012499999995,-41.27138127701531
2509602,Monte Horebe,PB,-7.2096117500000005,-38.54566700139552
2509701,Monteiro,PB,-7.8892640499999995,-37.09820450043122
3531704,Monteiro Lobato,SP,-22.937472,-45.793060512182294
2705408,Monteirópolis,AL,-9.59043945,-37.288556642506876
3531803,Monte Mor,SP,-22.951900000000002,-47.30371988142669
4312401,Montenegro,RS,-29.7089751,-51.523368615450615
1101401,Monte Negro,RO,-10.24670265,-63.37963953448762
2107001,Montes Altos,MA,-5.8380014,-47.095612096776996
2921500,Monte Santo,BA,-10.380583049999998,-39.44407827673881
3143203,Monte Santo de Minas,MG,-21.2050815,-46.97070467207274
1713700,Monte Santo do Tocantins,TO,-9.987677999999999,-49.11211273280326
3143302,Montes Claros,MG,-16.6149075,-43.88943811802001
5213707,Montes Claros de Goiás,GO,-15.848429,-51.669302380055015
3143401,Monte Sião,MG,-22.42823,-46.534298835397095
3143450,Montezuma,MG,-15.206326999999998,-42.4841886124497
5213756,Montividiu,GO,-17.2451334,-51.21482240237292
5213772,Montividiu do Norte,GO,-13.10543615,-48.73884882335602
2308708,Morada Nova,CE,-4.97089785,-38.37589023105997
3143500,Morada Nova de Minas,MG,-18.563019999999998,-45.42824454213698
2308807,Moraújo,CE,-3.447712,-40.68659509955965
2614303,Moreilândia,PE,-7.61503345,-39.49928271356176
4116109,Moreira Sales,PR,-24.02265115,-53.000304889517054
2609402,Moreno,PE,-8.15004305,-35.15473377993035
4312427,Mormaço,RS,-28.68309095,-52.65481420757169
2921609,Morpará,BA,-11.75173935,-43.0122093496896
4116208,Morretes,PR,-25.508477749999997,-48.829741644156705
5213806,Morrinhos,GO,-17.79988325,-49.13700164957947
2308906,Morrinhos,CE,-3.2828004,-40.09538609318483
4312443,Morrinhos do Sul,RS,-29.3419743,-49.963817812939
3531902,Morro Agudo,SP,-20.690410549999996,-48.15666726139797
5213855,Morro Agudo de Goiás,GO,-15.3099221,-50.00635573989198
2206654,Morro Cabeça No Tempo,PI,-9.761844499999999,-43.95207416865421
4211207,Morro da Fumaça,SC,-28.637668849999997,-49.24065039285418
3143609,Morro da Garça,MG,-18.603817499999998,-44.612271093980816
2921708,Morro do Chapéu,BA,-11.375383049999998,-41.13797613654022
2206670,Morro do Chapéu do Piauí,PI,-3.6960260000000003,-42.26169161643865
3143708,Morro do Pilar,MG,-19.2185235,-43.401843487992565
4211256,Morro Grande,SC,-28.739004599999998,-49.73883795354142
4312450,Morro Redondo,RS,-31.621442350000002,-52.64284314253846
4312476,Morro Reuter,RS,-29.513104749999997,-51.07258315738703
2107100,Morros,MA,-2.9649496999999996,-43.80332032617236
2921807,Mortugaba,BA,-14.968434599999998,-42.35222466452729
3532009,Morungaba,SP,-22.8877454,-46.76708317210607
5213905,Mossâmedes,GO,-16.178259750000002,-50.14594761024212
2408003,Mossoró,RN,-5.185435149999998,-37.353015268660016
4312500,Mostardas,RS,-30.854091949999994,-50.709472217341656
3532058,Motuca,SP,-21.51985765,-48.17535325065451
5214002,Mozarlândia,GO,-14.8319906,-50.588044069508484
1504901,Muaná,PA,-1.3159928499999998,-49.34445128262854
1400308,Mucajaí,RR,2.5257499999999995,-61.99566183362479
2309003,Mucambo,CE,-3.8945161999999995,-40.7469496090546
2921906,Mucugê,BA,-13.0671068,-41.472380926736314
4312609,Muçum,RS,-29.140024150000002,-51.79334824555386
2922003,Mucuri,BA,-18.039460849999998,-39.824927347406316
3203601,Mucurici,ES,-18.01718655,-40.52946152555812
4312617,Muitos Capões,RS,-28.40255795,-51.20314906398438
4312625,Muliterno,RS,-28.312066549999997,-51.76961563407512
2309102,Mulungu,CE,-4.31769225,-38.9864825943319
2509800,Mulungu,PB,-7.001060649999999,-35.42643545622147
2922052,Mulungu do Morro,BA,-12.000490899999999,-41.54181309359811
5214051,Mundo Novo,GO,-13.778068349999998,-50.182498970899324
2922102,Mundo Novo,BA,-11.871025199999998,-40.471194603477755
5005681,Mundo Novo,MS,-23.94194465,-54.25902454489304
3143807,Munhoz,MG,-22.6354557,-46.308045124321495
4116307,Munhoz de Melo,PR,-23.1311501,-51.72884342100028
2922201,Muniz Ferreira,BA,-13.00646475,-39.09371837657524
3203700,Muniz Freire,ES,-20.40254225,-41.39715766628619
2922250,Muquém do São Francisco,BA,-12.212565299999998,-43.57899868278789
3203809,Muqui,ES,-20.93288465,-41.362153078342786
3143906,Muriaé,MG,-21.0863235,-42.40121710221638
2804300,Muribeca,SE,-10.376586699999999,-36.956131590450234
2705507,Murici,AL,-9.276550499999999,-35.93388963214638
2206696,Murici dos Portelas,PI,-3.36193845,-42.041778703587305
1713957,Muricilândia,TO,-7.015502549999999,-48.767796342031396
2922300,Muritiba,BA,-12.620581849999999,-39.12619448129033
3532108,Murutinga do Sul,SP,-20.99708915,-51.298807687791914
2922409,Mutuípe,BA,-13.326451499999997,-39.505204593770316
3144003,Mutum,MG,-19.932002499999996,-41.446709822436844
5214101,Mutunópolis,GO,-13.712696200000002,-49.25736264620687
3144102,Muzambinho,MG,-21.373176,-46.53558379190751
3144201,Nacip Raydan,MG,-18.4858445,-42.19439411341012
3532157,Nantes,SP,-22.6009654,-51.209410049228566
3144300,Nanuque,MG,-17.735598,-40.44475394168901
4312658,Não-Me-Toque,RS,-28.461396749999995,-52.821568136256055
3144359,Naque,MG,-19.175836000000004,-42.32560775715402
3532207,Narandiba,SP,-22.52471035,-51.500229459913854
2408102,Natal,RN,-5.80184985,-35.21688394141516
3144375,Natalândia,MG,-16.538829,-46.474616413292125
3144409,Natércia,MG,-22.143930500000003,-45.5605644644525
1714203,Natividade,TO,-11.72759945,-47.62574997960257
3303104,Natividade,RJ,-21.042648800000002,-41.94098147442263
3532306,Natividade da Serra,SP,-23.427104099999998,-45.36971522374169
2509909,Natuba,PB,-7.54664925,-35.558266766361456
4211306,Navegantes,SC,-26.8267697,-48.75600960811869
5005707,Naviraí,MS,-23.1019,-53.9602879139775
2922508,Nazaré,BA,-12.94643535,-38.97210562411765
1714302,Nazaré,TO,-6.32225345,-47.783600214657554
2609501,Nazaré da Mata,PE,-7.742011949999999,-35.23295402103585
2206704,Nazaré do Piauí,PI,-7.06214115,-42.77433244477834
3144508,Nazareno,MG,-21.212915,-44.648576334170855
3532405,Nazaré Paulista,SP,-23.204818500000002,-46.3773223875
2510006,Nazarezinho,PB,-6.954081799999999,-38.33556322441834
2206720,Nazária,PI,-5.43910975,-42.85111065807257
5214408,Nazário,GO,-16.5838431,-49.86134609170335
2804409,Neópolis,SE,-10.37586915,-36.639656133660814
3144607,Nepomuceno,MG,-21.210375499999998,-45.2630302794672
5214507,Nerópolis,GO,-16.42953715,-49.17685766090314
3532504,Neves Paulista,SP,-20.8755764,-49.65687045877387
1303007,Nhamundá,AM,-1.0799383000000002,-58.444966265781076
3532603,Nhandeara,SP,-20.672500300000003,-50.02796787937014
4312674,Nicolau Vergueiro,RS,-28.5217666,-52.45474119815819
2922607,Nilo Peçanha,BA,-13.650129199999999,-39.09127786039156
3303203,Nilópolis,RJ,-22.820347499999997,-43.427977618100485
2107209,Nina Rodrigues,MA,-3.4171208,-43.83568094010308
3144656,Ninheira,MG,-15.314283499999998,-41.70831327154066
5005806,Nioaque,MS,-21.112660249999998,-55.937806410654986
3532702,Nipoã,SP,-20.89276565,-49.77469783245613
5214606,Niquelândia,GO,-14.4771771,-48.42802484723421
2408201,Nísia Floresta,RN,-6.05385685,-35.171119215754324
3303302,Niterói,RJ,-22.918953600000002,-43.034952155169876
5105903,Nobres,MT,-14.386946899999998,-55.77350512918375
4312708,Nonoai,RS,-27.3524491,-52.844770124755236
2922656,Nordestina,BA,-10.879134099999998,-39.457321610662774
1400407,Normandia,RR,3.8364968,-60.032103607800025
5106000,Nortelândia,MT,-14.3898355,-56.70362995100129
2804458,Nossa Senhora Aparecida,SE,-10.3511874,-37.4953469337971
2804508,Nossa Senhora da Glória,SE,-10.184878649999998,-37.55475062407271
2804607,Nossa Senhora das Dores,SE,-10.460987500000002,-37.21457588920174
4116406,Nossa Senhora das Graças,PR,-22.9192096,-51.7888050480844
2804706,Nossa Senhora de Lourdes,SE,-10.07983615,-37.02096701603118
2206753,Nossa Senhora de Nazaré,PI,-4.63809205,-42.173568451304824
5106109,Nossa Senhora do Livramento,MT,-15.93321525,-56.32610391001684
2804805,Nossa Senhora do Socorro,SE,-10.8733364,-37.15819236010447
2206803,Nossa Senhora dos Remédios,PI,-4.01625845,-42.608971591899696
3532801,Nova Aliança,SP,-21.0520962,-49.51393771842665
4116505,Nova Aliança do Ivaí,PR,-23.1708678,-52.602966968102855
4312757,Nova Alvorada,RS,-28.707601,-52.17185646016687
5006002,Nova Alvorada do Sul,MS,-21.45859295,-54.37006760531516
5214705,Nova América,GO,-15.0442012,-49.934850260092006
4116604,Nova América da Colina,PR,-23.33608855,-50.70385612486777
5006200,Nova Andradina,MS,-22.067903399999995,-53.44116421984377
4312807,Nova Araçá,RS,-28.64573405,-51.73182730528141
4116703,Nova Aurora,PR,-24.4906975,-53.24956084906677
5214804,Nova Aurora,GO,-18.083661999999997,-48.290947845864935
5106158,Nova Bandeirantes,MT,-9.69717,-57.970153301177554
4312906,Nova Bassano,RS,-28.7273599,-51.75528282072605
3144672,Nova Belém,MG,-18.488764500000002,-41.10208930877057
4312955,Nova Boa Vista,RS,-27.997084349999998,-52.976071919941546
5106208,Nova Brasilândia,MT,-14.743221049999999,-55.22540263071987
1100148,Nova Brasilândia D'oeste,RO,-11.628766599999999,-62.330654372015374
4313003,Nova Bréscia,RS,-29.216751000000002,-52.026185169773754
3532827,Nova Campina,SP,-24.2041258,-49.0081914189386
2922706,Nova Canaã,BA,-14.850805249999999,-40.16435708532684
5106216,Nova Canaã do Norte,MT,-10.6678931,-56.034180871312955
3532843,Nova Canaã Paulista,SP,-20.36915965,-50.91995746429877
4313011,Nova Candelária,RS,-27.60216055,-54.141731765668595
4116802,Nova Cantu,PR,-24.631420050000003,-52.5401070100143
3532868,Nova Castilho,SP,-20.781340899999996,-50.35012464368181
2107258,Nova Colinas,MA,-7.1839782,-46.20840784167182
5214838,Nova Crixás,GO,-14.0297464,-50.50385595396712
2408300,Nova Cruz,RN,-6.4596753499999995,-35.44595397263663
3144706,Nova Era,MG,-19.6952335,-43.03236764408658
4211405,Nova Erechim,SC,-26.9133947,-52.916437494288196
4116901,Nova Esperança,PR,-23.163544,-52.179231137461755
1504950,Nova Esperança do Piriá,PA,-2.39608645,-46.79071942262657
4116950,Nova Esperança do Sudoeste,PR,-25.889947499999998,-53.260551252568064
4313037,Nova Esperança do Sul,RS,-29.409010699999996,-54.81398382111544
3532900,Nova Europa,SP,-21.7783771,-48.55576351927009
2922730,Nova Fátima,BA,-11.60497535,-39.65033353517431
4117008,Nova Fátima,PR,-23.4099466,-50.544517506716204
2510105,Nova Floresta,PB,-6.49996225,-36.21058615564421
3303401,Nova Friburgo,RJ,-22.30616605,-42.4934183305119
5214861,Nova Glória,GO,-15.0803078,-49.50795050322603
3533007,Nova Granada,SP,-20.4545325,-49.32088926077748
5108808,Nova Guarita,MT,-10.285245750000001,-55.31690330337829
3533106,Nova Guataporanga,SP,-21.3203216,-51.64873267780459
4313060,Nova Hartz,RS,-29.589455300000004,-50.90250064492675
2922755,Nova Ibiá,BA,-13.819664800000002,-39.59850513383864
3303500,Nova Iguaçu,RJ,-22.69559645,-43.465437199961116
5214879,Nova Iguaçu de Goiás,GO,-14.307469350000002,-49.294547322821415
3533205,Nova Independência,SP,-21.141376599999997,-51.521174690304605
2107308,Nova Iorque,MA,-6.773218799999999,-44.144410617114865
1504976,Nova Ipixuna,PA,-5.01389955,-49.205638286520625
3533254,Novais,SP,-20.986708,-48.90708419586635
4211454,Nova Itaberaba,SC,-26.959524599999998,-52.8296147225597
2922805,Nova Itarana,BA,-13.04511445,-40.08118630112403
5106182,Nova Lacerda,MT,-14.400854449999997,-59.739684709601946
4117057,Nova Laranjeiras,PR,-25.22608805,-52.58770092851081
3144805,Nova Lima,MG,-20.0755805,-43.911240786870536
4117107,Nova Londrina,PR,-22.7511791,-52.982049308198086
3533304,Nova Luzitânia,SP,-20.870280899999997,-50.23917210700378
1100338,Nova Mamoré,RO,-10.404881399999999,-64.77584068858842
5108857,Nova Marilândia,MT,-14.294267900000001,-57.28560645485809
5108907,Nova Maringá,MT,-12.7579201,-57.10438343104843
3144904,Nova Módica,MG,-18.4390055,-41.52895917419631
5108956,Nova Monte Verde,MT,-9.92732705,-57.285932132640994
5106224,Nova Mutum,MT,-13.5219034,-56.080831673112385
5106174,Nova Nazaré,MT,-14.1463846,-51.79761337560976
3533403,Nova Odessa,SP,-22.781497,-47.27885637434346
4117206,Nova Olímpia,PR,-23.42362635,-53.07183712956512
5106232,Nova Olímpia,MT,-14.782310850000002,-57.400961049905376
2309201,Nova Olinda,CE,-7.108323649999999,-39.66579235956486
1714880,Nova Olinda,TO,-7.6519873,-48.345871393175486
2510204,Nova Olinda,PB,-7.460959300000001,-38.020851177606744
2107357,Nova Olinda do Maranhão,MA,-2.94740605,-45.956335777730985
1303106,Nova Olinda do Norte,AM,-4.0273658,-58.58759135957915
4313086,Nova Pádua,RS,-28.995032899999998,-51.32677288324142
4313102,Nova Palma,RS,-29.432126099999998,-53.413414585692934
2510303,Nova Palmeira,PB,-6.676560400000001,-36.41310730205146
4313201,Nova Petrópolis,RS,-29.372256599999996,-51.08238604203079
3145000,Nova Ponte,MG,-19.2475365,-47.72157195361585
3145059,Nova Porteirinha,MG,-15.718371999999999,-43.270334749999996
4313300,Nova Prata,RS,-28.7319747,-51.60398367740702
4117255,Nova Prata do Iguaçu,PR,-25.5867146,-53.38540510492986
4313334,Nova Ramada,RS,-28.075174150000002,-53.70310955298553
2922854,Nova Redenção,BA,-12.772771749999999,-41.077294414583335
3145109,Nova Resende,MG,-21.083064,-46.43764658893281
5214903,Nova Roma,GO,-13.767623449999999,-47.01901951222759
4313359,Nova Roma do Sul,RS,-28.9943739,-51.4184876574207
1715002,Nova Rosalândia,TO,-10.524648599999999,-49.0008008935839
2309300,Nova Russas,CE,-4.711478699999999,-40.546373693023256
4117214,Nova Santa Bárbara,PR,-23.5906813,-50.75474510111374
5106190,Nova Santa Helena,MT,-10.91163885,-55.06909531008793
2207959,Nova Santa Rita,PI,-8.116380849999999,-42.00767978356713
4313375,Nova Santa Rita,RS,-29.848167099999998,-51.29286609209571
4117222,Nova Santa Rosa,PR,-24.4488694,-53.953582438594935
3145208,Nova Serrana,MG,-19.8590605,-44.9810990252754
2922904,Nova Soure,BA,-11.3203939,-38.577135427181716
4117271,Nova Tebas,PR,-24.432188099999998,-51.93641803282004
1505007,Nova Timboteua,PA,-1.16950485,-47.404029427075855
4211504,Nova Trento,SC,-27.304427249999996,-49.05078563707343
5106240,Nova Ubiratã,MT,-12.685408200000001,-54.62208232874381
1101435,Nova União,RO,-10.88608975,-62.53479016660518
3136603,Nova União,MG,-19.623843,-43.570369800145855
3203908,Nova Venécia,ES,-18.65699455,-40.39806808631648
4211603,Nova Veneza,SC,-28.698328900000003,-49.57462819884497
5215009,Nova Veneza,GO,-16.35351,-49.306984274040076
2923001,Nova Viçosa,BA,-17.8872597,-39.68938625524399
5106257,Nova Xavantina,MT,-14.677328749999997,-52.444866751638486
1715101,Novo Acordo,TO,-10.159479300000001,-47.205982583672316
1303205,Novo Airão,AM,-1.80213475,-61.018059372604945
1715150,Novo Alegre,TO,-12.8878079,-46.58481277364865
1303304,Novo Aripuanã,AM,-6.828447499999999,-60.229306344961955
4313490,Novo Barreiro,RS,-27.9035319,-53.1305038907214
5215207,Novo Brasil,GO,-16.05443705,-50.649096109401185
4313391,Novo Cabrais,RS,-29.751015650000003,-52.99192727994068
3145307,Novo Cruzeiro,MG,-17.364717,-41.919152273002425
5215231,Novo Gama,GO,-16.126604800000003,-48.07746813721216
4313409,Novo Hamburgo,RS,-29.733919200000003,-51.02277398664633
4211652,Novo Horizonte,SC,-26.49967555,-52.77115085531376
2923035,Novo Horizonte,BA,-12.866945699999999,-42.12162404873433
3533502,Novo Horizonte,SP,-21.479069250000002,-49.300552662689306
5106273,Novo Horizonte do Norte,MT,-11.3866164,-57.27748079900918
1100502,Novo Horizonte do Oeste,RO,-11.6893,-62.085211993784206
5006259,Novo Horizonte do Sul,MS,-22.582244250000002,-53.74196008932157
4117297,Novo Itacolomi,PR,-23.78153645,-51.52100855369538
1715259,Novo Jardim,TO,-11.806239999999999,-46.654385875533784
2705606,Novo Lino,AL,-8.9460214,-35.63741412673579
4313425,Novo Machado,RS,-27.541762,-54.5271749257368
5106265,Novo Mundo,MT,-9.814051749999999,-55.35557251007795
2309409,Novo Oriente,CE,-5.598840249999999,-40.76446411283294
3145356,Novo Oriente de Minas,MG,-17.240211000000002,-41.265382726770326
2206902,Novo Oriente do Piauí,PI,-6.4765683,-41.95543217120012
5215256,Novo Planalto,GO,-13.24115075,-49.62138176759406
1505031,Novo Progresso,PA,-7.907613849999999,-55.59574604756854
1505064,Novo Repartimento,PA,-4.524824099999999,-50.19475794419144
3145372,Novorizonte,MG,-16.003859499999997,-42.38383583266857
2206951,Novo Santo Antônio,PI,-5.287259799999999,-41.9139912121655
5106315,Novo Santo Antônio,MT,-12.30769535,-50.97544176438296
5106281,Novo São Joaquim,MT,-15.06275325,-53.21359833625172
4313441,Novo Tiradentes,RS,-27.557582699999998,-53.17311445858542
2923050,Novo Triunfo,BA,-10.3696488,-38.42971682245125
4313466,Novo Xingu,RS,-27.740631800000003,-53.065308121231055
3533601,Nuporanga,SP,-20.7000855,-47.71994563931551
1505106,Óbidos,PA,0.07519029999999999,-55.761109093305606
2309458,Ocara,CE,-4.524737999999999,-38.49999845669163
3533700,Ocauçu,SP,-22.434123800000002,-49.93808428735812
2207009,Oeiras,PI,-6.9675408999999995,-42.20310742135626
1505205,Oeiras do Pará,PA,-2.3863793,-49.92640285908324
1600501,Oiapoque,AP,3.2230532999999997,-51.747813573575236
3145406,Olaria,MG,-21.909260500000002,-43.94730552352398
3533809,Óleo,SP,-22.969534000000003,-49.389148373316935
2510402,Olho D'água,PB,-7.2789637,-37.73376977672423
2107407,Olho D'água das Cunhãs,MA,-4.12310685,-45.12415212090762
2705705,Olho D'água das Flores,AL,-9.532626749999999,-37.28590698973521
2408409,Olho D'água do Borges,RN,-5.9852021,-37.71216273337161
2705804,Olho D'água do Casado,AL,-9.434089099999998,-37.82111425784501
2207108,Olho D'água do Piauí,PI,-5.82304005,-42.568706649484284
2705903,Olho D'água Grande,AL,-10.0624531,-36.788952715189566
3145455,Olhos-D'água,MG,-17.54832165,-43.673843441101695
3533908,Olímpia,SP,-20.7071062,-48.95817071124672
3145505,Olímpio Noronha,MG,-22.085077000000002,-45.290601062594604
2609600,Olinda,PE,-7.999565799999999,-34.87090220357528
2107456,Olinda Nova do Maranhão,MA,-2.98261455,-45.00196734887429
2923100,Olindina,BA,-11.44490125,-38.37832441963407
